predicted_direction,predicted_state_at_horizon,horizon_months,voice,hedged,attributed_to,page_id,source,arm,window,window_kind,cycle,newspaper_title,lccn,date,publisher_state,claim_month,target_month,actual_state,hit,confidence,brier,epu
improve,expansion,6,quoted_banker_or_economist,True,Boediono,1933768205,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-23,,2008-12,2009-06,recession,False,0.7,0.48999999999999994,187.5302
worsen,recession,6,quoted_banker_or_economist,False,,1933768205,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-23,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Toyota executives,1933768205,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-23,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
improve,expansion,6,quoted_banker_or_economist,False,,1933768211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
improve,expansion,6,government_official,True,Mr. Chambliss,1933768211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
worsen,recession,6,other,False,Cathy Blakeney,1933768211,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Daniel Cohen,1933768286,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Daniel Cohen,1933768286,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,3,quoted_banker_or_economist,False,Henry Paulson,1933768342,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-23,,2008-09,2008-12,recession,False,0.9,0.81,275.0569
worsen,recession,1,editorial,True,,1933768342,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-23,,2008-09,2008-10,recession,True,0.7,0.09000000000000002,275.0569
worsen,recession,1,quoted_banker_or_economist,False,Dean Baker,1933768342,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-23,,2008-09,2008-10,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,reported_survey,True,analysts,1933768654,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-23,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,other,True,,1933768654,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-23,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Macroeconomic Advisers,1933768683,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,True,private forecasters,1933768683,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,quoted_banker_or_economist,False,Diane Swonk,1933768683,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,government_official,True,,1933768888,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,2,other,False,,1933768892,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2008-12,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,analysts,1933768892,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-30,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,editorial,False,,1933768930,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-27,,2008-09,2009-03,recession,False,0.9,0.81,275.0569
worsen,recession,6,quoted_banker_or_economist,False,Ben S. Bernanke,1933768930,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-27,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,quoted_banker_or_economist,False,Stuart Schweitzer,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,other,False,,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Douglas A. Scovanner,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,other,False,,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Stuart Schweitzer,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,,1933768953,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
improve,expansion,6,other,False,,1933769066,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
worsen,recession,6,reported_survey,False,Labor Department,1933769066,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,12,government_official,False,Federal Reserve,1933769066,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-11,expansion,False,0.9,0.81,221.9536
worsen,recession,6,reported_survey,False,Conference Board,1933769066,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Wilbur L. Ross Jr.,1933769066,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Harold Bordwin,1933769066,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-21,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Gian Fulgoni,1933769229,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-18,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Gian Fulgoni,1933769229,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-18,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Franz Wenzel,1933769231,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-18,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
improve,expansion,6,quoted_banker_or_economist,True,,1933769231,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-18,,2008-12,2009-06,recession,False,0.7,0.48999999999999994,187.5302
worsen,recession,6,quoted_banker_or_economist,True,,1933769231,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-18,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,editorial,False,,1933769352,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,other,False,,1933769352,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
stable,recession,6,other,False,,1933769352,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,other,False,Gary J. Dellaverson,1933769401,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-18,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
worsen,recession,6,other,True,Bill Morange,1933769401,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-18,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,quoted_banker_or_economist,False,Mitsuo Kinoshita,1933769430,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,,1933769430,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,False,,1933769430,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Michael I. Roth,1933769430,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,True,Gray Newman,1933769525,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,12,other,True,,1933769525,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-12,expansion,False,0.7,0.48999999999999994,187.5302
worsen,recession,6,other,False,,1933769525,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-06,recession,True,0.9,0.009999999999999995,187.5302
worsen,recession,6,reported_survey,True,,1933769603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-14,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,True,,1933769671,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
improve,expansion,6,quoted_banker_or_economist,True,,1933769671,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,False,0.7,0.48999999999999994,221.9536
improve,expansion,6,other,False,,1933769671,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
improve,expansion,6,government_official,False,Henry M. Paulson Jr.,1933769699,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-18,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
improve,expansion,6,government_official,False,Henry M. Paulson Jr.,1933769699,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-18,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
improve,expansion,12,quoted_banker_or_economist,True,John C. Bogle,1933769718,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-10,expansion,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,reported_survey,True,,1933769718,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,editorial,False,,1933769744,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-06,recession,False,0.9,0.81,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Steve Harrell,1933769744,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,reported_survey,True,,1933769744,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,6,quoted_banker_or_economist,True,Damon Lester,1933769744,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-12-30,,2008-12,2009-06,recession,True,0.7,0.09000000000000002,187.5302
worsen,recession,12,quoted_banker_or_economist,False,economists,1933769808,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-12,,2008-11,2009-11,expansion,False,0.9,0.81,221.9536
worsen,recession,12,quoted_banker_or_economist,True,Mark Tan,1933769808,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-12,,2008-11,2009-11,expansion,False,0.7,0.48999999999999994,221.9536
worsen,recession,6,reported_survey,True,,1933770087,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,reported_survey,False,,1933770150,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-20,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,government_official,False,European Commission,1933770150,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-09-20,,2008-09,2009-03,recession,True,0.9,0.009999999999999995,275.0569
worsen,recession,6,quoted_banker_or_economist,False,,1933770507,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-22,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,False,,1933770507,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-22,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Gary B. Pruitt,1933770507,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-22,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,quoted_banker_or_economist,False,N. Gregory Mankiw,1933770560,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-04,recession,False,0.9,0.81,297.1825
worsen,recession,6,editorial,False,,1933770560,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-26,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,1,reported_survey,False,,1933771340,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2008-12,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,other,True,,1933771340,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,quoted_banker_or_economist,False,,1933771452,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-12,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
stable,expansion,6,other,True,,1933771452,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-12,,2008-11,2009-05,recession,False,0.7,0.48999999999999994,221.9536
worsen,recession,6,other,False,,1933771452,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-12,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
worsen,recession,6,quoted_banker_or_economist,False,Lawrence Katz,1933771452,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-12,,2008-11,2009-05,recession,True,0.9,0.009999999999999995,221.9536
improve,expansion,6,politician,False,Senator Harry Reid,1933771454,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-18,,2008-11,2009-05,recession,False,0.9,0.81,221.9536
worsen,recession,6,reported_survey,True,,1933771454,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-18,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,6,politician,True,Mayor Michael Nutter,1933771515,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-05,recession,True,0.7,0.09000000000000002,221.9536
worsen,recession,12,government_official,False,Stephen Agostini,1933771515,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2009-11,expansion,False,0.9,0.81,221.9536
worsen,recession,24,government_official,False,,1933771515,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-11-07,,2008-11,2010-11,expansion,False,0.9,0.81,221.9536
worsen,recession,6,reported_survey,False,,1933771603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-23,,2008-10,2009-04,recession,True,0.9,0.009999999999999995,297.1825
worsen,recession,6,quoted_banker_or_economist,True,Robert J. Coen,1933771603,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-23,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
worsen,recession,6,other,True,,1933771620,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-23,,2008-10,2009-04,recession,True,0.7,0.09000000000000002,297.1825
improve,expansion,6,quoted_banker_or_economist,True,Carmen M. Reinhart,1933771620,proquest,economy,gfc_2008,crisis,,New York Times (2008-),,2008-10-23,,2008-10,2009-04,recession,False,0.7,0.48999999999999994,297.1825
