claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
1006,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,"They be lieve that when the people, with restored confidence, start buying there will be an upswing in prices fol lowed by a demand that will bring a sudden and un expected revival of business.",yes,general_business,improve,up,na,vague,hedged,unclear,na
1007,1929 Crash,crisis,"the carbon county news (red lodge, mont.) 1924-1931",montana,1930-09-18,business revival,http://www.loc.gov/resource/sn84036285/1930-09-18/ed-1/?sp=4,"Whether this theory will prove true remains to be seen, but at any rate the depletion of stocks in the hands of the merchants is a favorable sign.",no,other,unclear,na,na,vague,hedged,unclear,na
1008,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-09-19,business revival,http://www.loc.gov/resource/sn83045462/1930-09-19/ed-1/?sp=13,"Baltimore Outlook Improves, BALTIMORE, September 19 UP).\u2014 Bradstreet\u2019s Baltimore district trade re port says: \""There is considerably less pessimism as an increasing number of mines re port slow but gradual improvement.",yes,general_business,improve,na,na,vague,hedged,expert,na
1009,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-09-19,business revival,http://www.loc.gov/resource/sn83045462/1930-09-19/ed-1/?sp=13,"An early conference will be held be tween officials of the Bureau of Inter nal Revenue and Treasury Department to discuss the advisability of publishing immediately the new standard rate of depreciation for all machinery, includ ing farm implements, which will hence forth be used as a base in computation of taxes.",no,other,unclear,na,na,vague,hedged,official,na
1010,1929 Crash,crisis,"south bend news-times (south bend, ind.) 1913-1938",indiana,1930-01-19,business revival,http://www.loc.gov/resource/sn87055779/1930-01-19/ed-1/?sp=28,"It is hardly f to be expected that the pace of the recovery will be other than slow, and that it will be scattered rather than general, for in a transition period such as we are now going through, the normal precedure is for gradual and irregular improvement.",yes,general_business,improve,na,na,vague,hedged,journalist,na
1011,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-04-03,business revival,http://www.loc.gov/resource/sn84026749/1930-04-03/ed-1/?sp=23,"On a sliding down of prices there has been the natural tendency to hold goods off the market, a development which will correct itself when there is a turn in the price trend, according to Klein.",yes,prices,improve,up,na,vague,hedged,expert,Klein
1012,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-04-03,business revival,http://www.loc.gov/resource/sn84026749/1930-04-03/ed-1/?sp=23,"If this strengthens, as anticipated, through the presi dent\u2019s construction program, the world will benefit.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1013,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-01-18,business revival,http://www.loc.gov/resource/sn83045462/1930-01-18/ed-1/?sp=21,"Reasons for this may be found In retail trade in the wide variety of weather conditions throughout the country, even allow ing for its being a Midwinter period, while In the wholesale and Jobbing trades and in industry the tendency has been to move forward cautiously pending a clearer view of the outlook for the remainder of the Winter and the earlier Spring months.",no,general_business,unclear,na,na,vague,hedged,journalist,na
1014,1929 Crash,crisis,"clinch valley news (jeffersonville, va.) 18??-2019",virginia,1930-08-08,business revival,http://www.loc.gov/resource/sn85034357/1930-08-08/ed-1/?sp=2,"Forecasts of business revival used to be based on many conflicting grounds, but have now arriced at a gratifying unanimity.",no,general_business,unclear,na,na,vague,unclear,unclear,na
1015,1929 Crash,crisis,"clinch valley news (jeffersonville, va.) 18??-2019",virginia,1930-08-08,business revival,http://www.loc.gov/resource/sn85034357/1930-08-08/ed-1/?sp=2,"Boy, what a boom that will mean some day!",yes,general_business,improve,na,na,vague,assertive,layperson,na
1016,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-01-27,business revival,http://www.loc.gov/resource/sn83045462/1930-01-27/ed-1/?sp=12,We should expect this almost any week now.,no,other,unclear,na,na,vague,hedged,unclear,na
1017,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-01-27,business revival,http://www.loc.gov/resource/sn83045462/1930-01-27/ed-1/?sp=12,"GROWTH IN CANNING INDUSTRY IS SHOWN Tin cans in 1929 consumed more than one-fourth of the world\u2019s supply of tin, and the proportion will be higher this year, according to figures compiled by British producers.",yes,general_business,improve,na,na,vague,hedged,expert,na
1018,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-12-03,business revival,http://www.loc.gov/resource/sn84026749/1930-12-03/ed-1/?sp=27,"And at the same time, sav ings are accumulating, so that when consumers must buy again, many will have the means.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1019,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-07-16,business revival,http://www.loc.gov/resource/sn84026749/1930-07-16/ed-1/?sp=25,Good News The rise in United States Steel operations to 63 per cent of capacity this week from 56 per cent over the Independence Day holiday was good news even though an upturn was expected In view of the drastic holiday shut downs in the entire indus try.,yes,general_business,improve,na,na,vague,hedged,unclear,na
1020,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-12-24,business revival,http://www.loc.gov/resource/sn84026749/1930-12-24/ed-1/?sp=13,"If Jan uary figures again show less than the normal increase, we will be justified in the belief that a change for the better may be in the making.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1021,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-05-01,business revival,http://www.loc.gov/resource/sn83045462/1930-05-01/ed-1/?sp=10,"CHILDREN REHEARSING FOR COMMUNITY FESTIVAL J Two croups from the Thomeon School who will take port in the Children\u2019, Festival, Patorder at Central tilth school, Star staff Photo.",no,other,unclear,na,na,vague,hedged,unclear,na
1022,1929 Crash,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1930-05-01,business revival,http://www.loc.gov/resource/sn83045462/1930-05-01/ed-1/?sp=10,GLENN FORECASTS BUSINESS REVIVAL Illinois Senator Says Tariff Bill\u2019s Passage Will Re act Well.,yes,general_business,improve,na,na,vague,assertive,official,Glenn
1023,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-07-10,business revival,http://www.loc.gov/resource/sn84026749/1930-07-10/ed-1/?sp=21,"How soon this will come is any body's guess, but one thing is cer tain, people cannot go on for ever wearing the same suit oi clothes or dress or pair of shoes They must wear out.",no,other,unclear,na,na,vague,assertive,unclear,na
1024,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-08-25,business revival,http://www.loc.gov/resource/sn84026749/1930-08-25/ed-1/?sp=20,"Feel that circumstances will continue favorable into next month at least, or until it can be definitely ascertained whether the business revival is still to be further delayed.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1025,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-06-24,business revival,http://www.loc.gov/resource/sn84026749/1930-06-24/ed-1/?sp=18,"Removal of the tariff controversy will be a relief and aid to business; effects on for, eiga business relations may not 7 be so dire as predicted.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1026,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-06-24,business revival,http://www.loc.gov/resource/sn84026749/1930-06-24/ed-1/?sp=18,"\u201cReduction of New York re-'., discount rate Is a new con- firmation of bank policy, and ,1 we believe easy money will persist at least through 1930.",yes,markets,improve,na,na,6,assertive,expert,na
1027,1929 Crash,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1930-12-19,business revival,http://www.loc.gov/resource/sn83045293/1930-12-19/ed-1/?sp=1,"The committee is pushing its J< during this slack period in the jactation it will have plans \""eady for model home construction, when business revival rgain causes resumption of home buildii j on a large scale.",yes,general_business,improve,na,na,vague,assertive,unclear,na
1028,1929 Crash,crisis,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1930-12-19,business revival,http://www.loc.gov/resource/sn83045293/1930-12-19/ed-1/?sp=1,"Next fall, a general conference will bp held here at which the sub committee will report their findings.",no,other,unclear,na,na,vague,hedged,unclear,na
1029,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-11-11,business revival,http://www.loc.gov/resource/sn96060774/1930-11-11/ed-1/?sp=2,"Collections were reported much better during \""the week as the result of the splendid efforts of the chamber of commerce committee headed by Dave Levy and it is expected the people of Nogales will make an effort to keep up their payments more promptly in the future.",yes,general_business,improve,na,na,vague,hedged,unclear,na
1030,1929 Crash,crisis,"nogales international (nogales, ariz.) 1926-1979",arizona,1930-11-11,business revival,http://www.loc.gov/resource/sn96060774/1930-11-11/ed-1/?sp=2,These two movements inaugurated and directed by the chamber of commerce were of untold benefit to Nogales and the effects will be felt for a long time to come.,yes,general_business,improve,na,na,vague,assertive,unclear,na
1031,1929 Crash,crisis,the washington times (washington [d.c.]) 1902-1939,district of columbia,1930-07-05,business revival,http://www.loc.gov/resource/sn84026749/1930-07-05/ed-1/?sp=15,Firming commodity prices and a genuine rally in the bond market will give the first reliable clues to the business revival.,no,general_business,unclear,na,na,vague,hedged,unclear,na
1032,1929 Crash,crisis,"the kusko times (mcgrath, alaska) 1921-19??",alaska,1930-12-06,business revival,http://www.loc.gov/resource/sn95063172/1930-12-06/ed-1/?sp=1,"5\u2014Governor Hart ley announced last night that will I urge President Hoover to withdraw the salmon treaty with Canada, now before the Senate for ratification.",no,other,unclear,na,na,vague,hedged,official,Governor Hartley
1033,1929 Crash,crisis,"the kusko times (mcgrath, alaska) 1921-19??",alaska,1930-12-06,business revival,http://www.loc.gov/resource/sn95063172/1930-12-06/ed-1/?sp=1,"5\u2014 Secretary of the Treasury Mellon, in iu\u00bb annual report to Congress today, indicated that there will be a revival of busi ness in nrcidsnwmier.",yes,general_business,improve,na,na,vague,hedged,official,Mellon
1034,1929 Crash,crisis,"union labor bulletin (little rock, ark.) 191?-1957",arkansas,1930-10-31,business revival,http://www.loc.gov/resource/sn92050145/1930-10-31/ed-1/?sp=6,The course of business in the com ing four weeks will determine the prospects for next winter.,no,general_business,unclear,na,na,vague,hedged,unclear,na
1035,1929 Crash,crisis,"union labor bulletin (little rock, ark.) 191?-1957",arkansas,1930-10-31,business revival,http://www.loc.gov/resource/sn92050145/1930-10-31/ed-1/?sp=6,"All eyes are on the retail market Storekeepers, wholesalers, jobbers are waiting for signs of better buying before they will take the risk of ordering ahead.",no,markets,unclear,na,na,vague,hedged,unclear,na
1036,1929 Crash,crisis,"south bend news-times (south bend, ind.) 1913-1938",indiana,1930-09-15,business revival,http://www.loc.gov/resource/sn87055779/1930-09-15/ed-1/?sp=8,"ftV Railroad car loadings have risen to -S the highest levels since the start of the current year, indicating the great ly Increased distribution of goods over the past few weeks; steel pro duction has made further gains and various other indices of trade are showing more than the seasonal in crease expected at this time.",no,general_business,unclear,na,na,vague,unclear,unclear,na
