claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,topic,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,direction,is_prediction,months,predicted_label,realized_label,basis,hit,brier
840,1948 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1949-06-10,business outlook,http://www.loc.gov/resource/sn87062224/1949-06-10/ed-1/?sp=4,"He stated that commodity prices could stabilize and \""if the business interests of employment hold up the country could have faith in (he Democratic Con gress now in session in Washington.\"" words, the recent decline in commodities and the \u2022companying increase In un employment, is largely; due to a fear amongst thoughtful people that proper, In otheri ;h efforts will not bo made to reduce government spending and prevent further debt.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
841,1948 Recession,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1949-02-18,business outlook,http://www.loc.gov/resource/sn83045499/1949-02-18/ed-1/?sp=1,"Truman told his Thursday news conference current price drops are only the leveling-off that every body has been hoping for, and he spoke confidently of the business outlook.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,no_change,INDPRO,0,0.48999999999999994
844,1948 Recession,crisis,"fairport beacon (fairport harbor, ohio) 1935-1960",ohio,1949-01-28,recession,http://www.loc.gov/resource/sn88078614/1949-01-28/ed-1/?sp=5,Business will boom as long as there is a market and a fair chance for profits; even less pro fits than those fat ones business tried to minimize over the past two years.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,no_change,INDPRO,0,0.48999999999999994
848,1948 Recession,crisis,"the potters herald (east liverpool, ohio) 1899-1982",ohio,1949-03-03,recession,http://www.loc.gov/resource/sn78000533/1949-03-03/ed-1/?sp=5,"Furniture-- Stoves Bedding\u2014Curtains Drapery\u2014Rugs--Carpets Paint- Appliances Dinner Cooking Ware Seven Floors Of Quality Furniture And All Furnish* ings To Make A House A Comfortable Home* Established 1880 East Liverpool, Ohio Convenient Terms CROOK\u2019S \u201cTHE BEST PLACE TO BUY AFTER ALL\"" These are the days in which econ omists and pretenders to the title are making forecasts and guesses as to what\u2019s ahead\u2014\u201clevelling-off\u201d, recession, depression?",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
863,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-04,recession,http://www.loc.gov/resource/sn84020662/1949-05-04/ed-1/?sp=3,"Shrove, in the keynote address of the chamber\u2019s 37th an nual meeting, also told some 2,500 i business leaders: \u201cWhen the current readjustment has run its course, and buying for i n ventory replacement revives, business should find itself on a sounder and infinitely more satis factory basis.\u201d The shut to a more solid and orderly pattern of prosperity\u201d will be blocked or delayed, Shreve said, if the government raises taxes and lays down economic controls\u2014as proposed by Presi dent Truman\u2014or embarks on a policy of in-the-red financing.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
871,1948 Recession,crisis,"united automobile worker (detroit, mich.) 1936-1957",michigan,1949-04-01,recession,http://www.loc.gov/resource/42047197/1949-04-01/ed-1/?sp=3,"Fntil 010 mint along these UNITED AUTOMOBILE WORKER \u201cThe psychology of the workers will change lor the better it there is a long line at every hiring gate, and our ability to get greater production out of them wiil improve it there is mass unemployment outside the factory gates.\u201d That is the attitude of the men who profess to be the guiding geniuses of our vast economic machine.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
877,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-05-18,recession,http://www.loc.gov/resource/sn84020662/1949-05-18/ed-1/?sp=2,"I NO SERIOUS RECESSION j The Bureau of Agricultural Economic^ which has a good batting average on predictions, says that there will be further declines in industrial production, prices and consumer incomes, but no serious recession is in sight.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
880,1948 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1949-01-28,recession,http://www.loc.gov/resource/sn87062224/1949-01-28/ed-1/?sp=1,"\""there are some reasons for believ ing that current pessimism h 88 sounder basis than that \u00e7f early Recession Viewed Around The Corner Philadelphia Reserve Bank Says It Will Stay There an If the diplomatic efforts of th\u00ab United States in Europe are not backed with readiness to u\u00eee foree by the nation's mllitarv orLni\u00ab and the \""willingness ttfflaht'\"" on the part of the ciU*en?y fw will fall, Lieutenant-Colonel \u00ceSS L.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,no_change,INDPRO,0,0.48999999999999994
882,1948 Recession,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1949-04-28,recession,http://www.loc.gov/resource/sn91068695/1949-04-28/ed-1/?sp=2,"NO SERIOUS RECESSION The Bureau of Agricultural Economics, which has a good batting average on predic-j tions, says that there will be further declines J in industrial production, prices and consumer i incomes but no serious recession is in sight.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
884,1948 Recession,crisis,"brewery gulch gazette (bisbee, ariz.) 1931-1987",arizona,1949-04-14,recession,http://www.loc.gov/resource/sn89070012/1949-04-14/ed-1/?sp=4,He thinks that at least another year of unexcelled prosperity lies ahead.,general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
888,1948 Recession,crisis,"union county times (lake butler, fla.) 1920-current",florida,1949-06-17,recession,http://www.loc.gov/resource/sn95047168/1949-06-17/ed-1/?sp=2,"As the recession and depression increases In intensity, so will the needs and woes and miseries of our own people increase.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
894,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-05-09,business slump,http://www.loc.gov/resource/sn83045462/1949-05-09/ed-1/?sp=6,"They hope they will be permit ted to operate under Red control and that conditions may Improve, particularly the money situation.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
896,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-08-15,business slump,http://www.loc.gov/resource/sn83045462/1948-08-15/ed-1/?sp=8,"Uruguay expects to harvest twice as many peanuts this year as in 1947, Despite government efforts to re lax credit, Ecuador has a business slump.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,worsen,INDPRO,1,0.09000000000000002
899,1948 Recession,crisis,"montana labor news (butte, mont.) 19??-1951",montana,1949-06-16,business slump,http://www.loc.gov/resource/sn86075141/1949-06-16/ed-1/?sp=2,"As a result, business slumped and today the average bus-| inesstnan i\u00bb extremely conscious that something drastic has hap that people started That is whs it is more important Union Your patronage will \\i r fail u d lire to patronize Union concerns and to buv Union goods will attract at lour tnemls nee pened.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
901,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=1,"Other barometers indicating the fall-off in business were de i creased revenues from inspection of new buildings such as electri cal and plumbing, which were' nearly $2,900 less than expected and a decrease in revenue of $1, 400 from parking meters.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
903,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=1,"Utah, South Dakota, Rhode Island, North Dakota, New Mexico, New Hampshire and Ne- vada.\u201d Joblessness At 16-Year High Point Unemployment in mid-Febru ary hit the highest level in 16 years and a top AFL-CIO eco nomist predicted that the peak is still to come.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
904,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-03-28,recession,http://www.loc.gov/resource/sn82007637/1958-03-28/ed-1/?sp=1,"Ruttenberg, direc tor of the AFL-CIO Dept, of Re search, predicted that the Feb ruary figure will not be the peak of unemployment and warned the recession was the most severe (since 1937-38.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
909,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-06-27,recession,http://www.loc.gov/resource/sn82007637/1958-06-27/ed-1/?sp=4,"Time Marches On \""FHERE ARE grounds for expecting that the decline in business activity need not be long.\u201d (President Eisenhower in his Economic Report to Congress, Jan.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
912,1957 Recession,crisis,"the chapel hill weekly (chapel hill, n.c.) 1923-1972",north carolina,1958-03-24,recession,http://www.loc.gov/resource/sn92073229/1958-03-24/ed-1/?sp=2,Whether the decline will last six months or 12 months is not certain.,general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
917,1957 Recession,crisis,"the people's voice (helena, mont.) 1939-1969",montana,1957-08-16,recession,http://www.loc.gov/resource/sn86075189/1957-08-16/ed-1/?sp=1,"The big question is, continued the Journal, \""whether the Administra tion should take the public into its confidence by trying to explain its goals and methods Lawrence put it this way; \""It's plainly evident that the Ad ministration has concluded that it can expect no help from either big business or big unions in restricting the wage-price spiral.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,worsen,INDPRO,0,0.48999999999999994
921,1957 Recession,crisis,"the chapel hill weekly (chapel hill, n.c.) 1923-1972",north carolina,1958-03-06,recession,http://www.loc.gov/resource/sn92073229/1958-03-06/ed-1/?sp=1,"The Research Triangle is another force that will probably ward off a depression in this area, ac cording to the real estate peo ple The Carrboro Milts are op erating full force five days s week and during February had to run six days one week to meet orders- Salaries are up and orders are high, a mill i lie Oriuege County Building **d Lean A\u2014riatlaw b a* far] $4 a Year in County; other rates on pat* t i Solicitations on the campus, j headed by Charles Bernard, re portedly are 60 per cent com plete.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
930,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-04-26,recession,http://www.loc.gov/resource/sn92063852/1958-04-26/ed-1/?sp=12,"Growing feeling that the recettion It bottoming out and that butinest will begin to pick up, at well at technical factor*, contributed to the improvement in the market.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
932,1957 Recession,crisis,"the sidney herald (sidney, mont.) 1908-19??",montana,1958-04-24,recession,http://www.loc.gov/resource/sn83004278/1958-04-24/ed-1/?sp=2,"When the companies can pro duce a warning light on the rear which will cut on auto matically both day and night, on the open highways, our safety record will probably be further improved, could shoot tobacco juice on the approaching car, its effectiveness would be greatly enhanced.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
941,1957 Recession,crisis,"summit county labor news (akron, ohio) 1923-1976",ohio,1958-06-27,recession,http://www.loc.gov/resource/sn78003992/1958-06-27/ed-1/?sp=2,"In states where \u2018rigtot-to work\u2019 is on the ballot, this will be uppermost in the programs.\u201d As in other years, there also will be stress on local problems in work shop sessions on local union admin istration, stewards\u2019 training, public speaking, parliamentary procedure and how to rum better meetings.",general_business,na,na,12,hedged,unclear,na,improve,yes,12,improve,improve,INDPRO,1,0.09000000000000002
944,1957 Recession,crisis,"tabor city tribune (tabor city, n.c.) 1946-1991",north carolina,1958-04-02,recession,http://www.loc.gov/resource/sn91068761/1958-04-02/ed-1/?sp=4,"COMING ATTRACTION Jobs are still plentiful despite talk of \""recession\"" and \""depression\"".",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
946,1957 Recession,crisis,"toledo union journal (toledo, ohio) 1942-current",ohio,1958-05-30,recession,http://www.loc.gov/resource/sn82007637/1958-05-30/ed-1/?sp=8,"t is \""merely the latest phase of a long-term retreat from a neces sary rate of economic growth since the end of the Korean war.\u201d He added: \""If we are satisfied merely with a leveling off of the reces sion we shall continue to suffer a very high level of chron ic unemployment and face with in a few short years a recession even more serious than this one.\u201d Relief Problems Rising On the economic front, mean while, there were predictions that about 2.6 million workers' would exhause their unemploy-j ment compensation benefits this year with a sharp increase due in June and July.",general_business,na,na,12,hedged,unclear,na,worsen,yes,12,worsen,improve,INDPRO,0,0.48999999999999994
