claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
1532,1973 Oil Shock,crisis,the new york times,,1973-12-28,economic outlook,https://www.nytimes.com/1973/12/28/archives/us-advantage-in-oil-helps-lift-dollar.html,"U.S. Advantage in Oil Helps Lift Dollar
Sharply higher values for dollar against leading currencies on foreign exch mkts on Dec 27 are considered further indications that devaluations may be offing to give Eur competitive edge against US in world trade",yes,markets,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1535,1973 Oil Shock,crisis,the new york times,,1974-04-28,economic slowdown,https://www.nytimes.com/1974/04/28/archives/the-game-plan-after-controls-a-lot-of-the-oldtime-religion-neither.html,"The Game Plan After Controls: A. Lot of the Old‐Time Religion
article notes that Fed Reserve Bd Chmn Burns has moved to check rate of increase in money supply and to cut business borrowings in effort to halt inflation; says that Fed must take acct of past inflation without increasing money supply so rapidly as to fuel further inflation and must also try to bring down rate of inflations without precipitating major econ slowdown",yes,prices,improve,down,na,vague,hedged,expert,Burns,12,default_12,down,up,CPI,0.0,0.48999999999999994
1537,1973 Oil Shock,crisis,the new york times,,1973-12-02,economic forecast,https://www.nytimes.com/1973/12/02/archives/bewilderment-on-job-layoffs-oil-curbs-leading-to-economic-paradoxes.html,"WASHINGTON REPORT
article discusses various econ paradoxes caused by oil shortage; predicts '74 will be combination of seriously short supply in some parts of econ and deficient demand in others; describes impact of energy crisis on some industry sectors, resulting in spot layoffs and price increases; discusses econ forecasts and sense of public confusion and bewilderment; illus",yes,general_business,worsen,na,na,12,assertive,journalist,na,12,stated,worsen,worsen,INDPRO,1.0,0.009999999999999995
1539,1973 Oil Shock,crisis,the new york times,,1973-10-08,economic outlook,https://www.nytimes.com/1973/10/08/archives/analysts-see-fed-easing-its-policy-evidence-is-found-in-decline-of.html,ANALYSTS SEE FED EASING ITS POLICY,yes,markets,improve,na,na,vague,hedged,expert,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
1541,1973 Oil Shock,crisis,the new york times,,1974-01-27,economic outlook,https://www.nytimes.com/1974/01/27/archives/africa-her-hopes-dashed-faces-uncertainty.html,"Africa, Her Hopes Dashed, Faces Uncertainty
survey on African econ outlook says higher world oil prices threaten recent econ gain; notes that in addition to higher oil costs, Africa will face increased prices for imports from indus nations seeking to offset own increased oil bills (Internatl Econ Survey) (M)",yes,prices,worsen,up,na,vague,assertive,expert,na,12,default_12,up,up,CPI,1.0,0.009999999999999995
1542,1973 Oil Shock,crisis,the new york times,,1974-01-02,business conditions,https://www.nytimes.com/1974/01/02/archives/inflation-is-seen-f-in-commodities-rise-in-prices-of-farm-goods.html,‘INFLATION IS SEEN IN COMMODITIES,yes,prices,worsen,up,na,vague,hedged,unclear,na,12,default_12,up,up,CPI,1.0,0.09000000000000002
1543,1973 Oil Shock,crisis,the new york times,,1973-11-26,business conditions,https://www.nytimes.com/1973/11/26/archives/-sluggish-growth-is-seen-for-economy-next-year-effect-on-consumer.html,"‘Sluggish Growth’ Is Seen For Economy Next Year
Forum of Conference Bd on Nov 13 predicts that severe cutback in energy supplies will pose substantial threat to business conditions in '74; forum sees '74 as yr of discontent, uncertainty and sluggish growth resulting from energy crisis",yes,general_business,worsen,na,na,12,assertive,expert,na,12,stated,worsen,worsen,INDPRO,1.0,0.009999999999999995
1544,1973 Oil Shock,crisis,the new york times,,1973-10-21,economic outlook,https://www.nytimes.com/1973/10/21/archives/business-roundup-at-last-the-sx70-earnings-top-out-credit-card.html,"BUSINESS ROUND‐UP
bond specialists are pondering impact that higher gasoline prices and gas shortages might have on toll rds, which have been built by floating huge bond issues; L F Rothschild & Co analyst D H Stevens says that modest reduction in motor vehicle traffic will make it difficult for some tpk auths to maintain interest payments on debt; cites latest rept of ailing Chesapeake Bay Bridge and Tunnel Dist that points up danger; illus",yes,general_business,worsen,na,na,vague,assertive,expert,D H Stevens,12,default_12,worsen,no_change,INDPRO,0.0,0.81
1545,1973 Oil Shock,crisis,the new york times,,1974-01-27,economic outlook,https://www.nytimes.com/1974/01/27/archives/home-builders-very-own-recession-they-blame-high-cost-of-loans.html,"Home Builders’ Very Own Recession
Housing indus is having recession and housing starts in US were at annual rate of 1.36‐million in Dec ‘73, down from 1.7‐million in Nov ‘73 and from avg monthly rate of 2.4‐million in 1st qr of ‘73; repercussions are being felt in appliances, lumber, carpeting, furniture and construction employment; home sales dropped drastically in last half of ‘73 when interest on mortgages climbed to 9% or more in some areas; construction materials have also climbed in price and land values have gone up; in addition some bldg materials are in short supply; builders across US comment; George C Martin, pres of Govt Natl Mortgage Assn, says Govt is slow to realize that nation is heading toward housing crisis; illus; graphs showing number of housing starts from Dec ‘72 through Dec ‘73 and rise in mortgage rates from Dec ‘72 through Dec ‘73 (L)",yes,general_business,worsen,na,na,vague,assertive,expert,George C Martin,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
1546,1973 Oil Shock,crisis,the new york times,,1973-12-19,economic forecast,https://www.nytimes.com/1973/12/19/archives/oil-and-the-economy-ges-forecasters-show-importance-of-starting-out.html,"Oil and the Economy
L Silk says every Amer corp wants to know how energy crisis will affect it; says econ forecasting team headed by F P Murphy is making study for GE, using input-output model based on work of Prof W W Leontief; study's predictions of impact on US econ of Arab oil embargo are based on certain assumptions: that Arab state will yield to intense pressure and resume oil shipments to US by June '74, that curtailment of oil shipments to Japan and Western Eur will not be escalated further and may be eased and that Fed spending will increase enough to offset fiscal impact of any tax increases that may arise from fuel shortages; concludes that energy crisis is serious but manageable; estimates shortfall of 2.1 million bbls daily for 1st qr '74, about 11% less than normal demand of 19.5 million bbls; forecasts more extreme shortages in fuel oils (boiler fuel, diesel fuel and heating oil), which it says will fall 21% short of demand; estimates that mfg sector of econ as whole will suffer deficit of 14% of its normal fuel oil requirements in 1st qr '74, with larger shortfall in New England, 30%, and Middle Atlantic states, 20%; say lack of rail cars, barges, ships, storage tanks and unloading facilities will limit transshipments of any oil surpluses that may become available; cannot say how much fuel nation's mfrs have hoarded and can use to keep plants operating if oil supplies run lower than expected; on basis of relatively hopeful assumptions about mid-'74 end of Arab oil embargo, GE economists expect impact of energy crisis on production to be steep, short and highly selective, with heaviest damage to consumer outlays and indus spending, especially on cars, trucks and transportation-related services; say that if embargo were extended throughout '74, econ would go into deep recession, with GNP falling in all 4 qrs and unemployment rate climbing to 8% in 3d qr and to 8.5% in 4th; but think fear of backlash from Western countries will prevent Arabs from extending oil cuts and embargo that long",yes,general_business,worsen,na,na,6,hedged,expert,F P Murphy,6,stated,worsen,no_change,INDPRO,0.0,0.48999999999999994
1547,1973 Oil Shock,crisis,the new york times,,1974-02-07,business slump,https://www.nytimes.com/1974/02/07/archives/goodby-to-controls.html,"Good‐by to Controls ...
Ed on Nixon Adm lifting of wage-price controls holds that only bright spot in anti-inflation picture has been continence of organized labor in face of sharp ascent in living costs; sees 3% decrease in purchasing power spurring rank-and-file demands in '74 for bigger wage boosts or for universal adoption of escalator clauses",yes,employment,improve,na,down,12,hedged,journalist,na,12,stated,down,up,UNRATE,0.0,0.48999999999999994
1551,1973 Oil Shock,crisis,the new york times,,1974-01-25,economists expect,https://www.nytimes.com/1974/01/25/archives/ge-reports-profit-records-preliminary-data-show-revenues-also-at.html,"G. E. Reports Profit Records
GE chmn Reginald H Jones on Jan 24 expects earnings will reach $585‐million, compared with $530‐million in ‘72, news conf; repts 4th qr income of $191‐million, compared with ‘72 4th qr profits of $177.2‐million; illus (M)",yes,general_business,improve,na,na,vague,hedged,expert,Reginald H Jones,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
1553,1973 Oil Shock,crisis,the new york times,,1973-12-21,economic outlook,https://www.nytimes.com/1973/12/21/archives/no-real-harm-to-us-seen-in-oil-cuts-15-triminenergy-use-is.html,"No Real Harm to U.S. Seen in Oil Cuts
OECD predicts on Dec 20 that Arab oil embargo will not seriously impair Amer indus production in '74 because Arab sources fill only 6% of Amer energy consumption and US use of oil for nonproductive purposes is extremely high and could be cut by as much as 15% without significantly affecting productive capacity",yes,general_business,improve,na,na,12,assertive,expert,na,12,stated,improve,worsen,INDPRO,0.0,0.81
1554,1973 Oil Shock,crisis,the new york times,,1973-12-30,economists expect,https://www.nytimes.com/1973/12/30/archives/economists-plead-uncertainty-on-1974-outlook-energy-crisis-is.html,"Economists Plead Uncertainty on 1974 Outlook
Comment on forecasts for '74 finds economists wary because of their blunders in '73, the energy shortage, and uncertainty about the future; sees mild recession in 1st half of '74, with slight drop in GNP; sees econ activity speeding up in 2d half, with worse inflation and slight drop in profits; former chmn of Econ Advisers Council A M Okun says '73 error was 'one of the greatest failures of econ analysis in modern times'some economists feel they have over-emphasized macro-economics and neglected micro-economics, the study of industries and cos; this yr they are studying fuel",yes,general_business,worsen,na,na,12,hedged,expert,na,12,stated,worsen,worsen,INDPRO,1.0,0.09000000000000002
1556,1973 Oil Shock,crisis,the new york times,,1974-02-03,business recession,https://www.nytimes.com/1974/02/03/archives/beames-in-hosue-work-policy-is-debated-we-can-do-a-better-job.html,"Beanie's ‘In House’ Work Policy Is Debated
Mayor Beame adm promise to have architectural and engineering work done by dept 'in-house' tech personnel, in effort to strengthen Civil Service, seen as almost certain to increase Civil Service ranks at time of extreme budget-consciousness (S)",yes,employment,improve,na,down,vague,assertive,official,Mayor Beame,12,default_12,down,up,UNRATE,0.0,0.81
1557,1973 Oil Shock,crisis,the new york times,,1974-01-20,economic outlook,https://www.nytimes.com/1974/01/20/archives/two-surveys-cautious-about-economy-on-li.html,"Two Surveys Cautious About Economy on L.I.
Recent LI Assn of Commerce and Indus and Franklin Natl Bank surveys show that energy crisis is expected to lower profits of LI business in ‘74 but econ outlook for Nassau and Suffolk (NY) Counties is cautiously optimistic; surveys’ results outlined; assn exec dir Fred E Merrill comments",yes,general_business,improve,na,na,12,hedged,expert,Fred E Merrill,12,stated,improve,worsen,INDPRO,0.0,0.48999999999999994
1559,1973 Oil Shock,crisis,the new york times,,1974-01-06,economic slowdown,https://www.nytimes.com/1974/01/06/archives/paper-shortage-plagues-business.html,"Paper Shortage Plagues Business
paper shortage that has plagued US business in ‘73 is expected to continue for some time; situation is so extreme that US Paperworkers Internatl Union in Dec bought ad in major newspapers to appeal to Govt to let pulp and paper prices be determined by mkt forces and not by Govt controls; Amer Paper inst pres E A Locke Jr says assuming that econ activity continues at its current pace, he does not see situation improving; Internatl paper Co execs have suggested that return on investment of 8% to 10%, rather than going rate of 5% before interest, would be needed to encourage newsprint makers to plunge into new ventures; Locke repts that indus spent $98‐million on primary facilities during ‘73 but that $480‐million of total was expended on pollution control equipment (Natl Econ Survey) (M)",yes,general_business,worsen,na,na,vague,hedged,expert,E A Locke Jr,24,inferred_long,worsen,worsen,INDPRO,1.0,0.09000000000000002
