claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name
805,1948 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1949-02-18,business outlook,http://www.loc.gov/resource/sn84020662/1949-02-18/ed-1/?sp=4,"Truman told his Thursday news conference current price drops are only the leveling-off that everybody has been hoping for, and he spoke confidently of the business outlook.",yes,general_business,improve,down,na,vague,assertive,official,Truman
806,1948 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1948-12-31,business outlook,http://www.loc.gov/resource/sn87062224/1948-12-31/ed-1/?sp=5,Livingston In his syndicated Business Outlook v column on Mr.,no,,,,,,,,
807,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-03-02,business outlook,http://www.loc.gov/resource/sn83045462/1949-03-02/ed-1/?sp=1,The estimate on the business outlook came from Leon Keyser I ling and John D.,no,,,,,,,,
808,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-03-31,business outlook,http://www.loc.gov/resource/sn83045462/1949-03-31/ed-1/?sp=1,i And Chairman Maybank of the Senate Banking Committee said any hearings on controls probably will be delayed for some time.,no,,,,,,,,
809,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-03-31,business outlook,http://www.loc.gov/resource/sn83045462/1949-03-31/ed-1/?sp=1,All four Democrats agreed with Secretary of the Treasury Snyder\u2019s press conference estimate yester day that the Nation is \u201cunder going healthy readjustment\u201d and the business outlook is for con tinued prosperity.,yes,general_business,improve,na,na,vague,assertive,official,Secretary Snyder
810,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-03-20,business outlook,http://www.loc.gov/resource/sn83045462/1949-03-20/ed-1/?sp=52,"Keyserling, vice chair man of the council, recently told the Congressional Joint Commit tee on the Economic Report that the business outlook at that time will be dampened by the decline in Government demand.",yes,general_business,worsen,na,na,vague,assertive,expert,Keyserling
811,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-03-20,business outlook,http://www.loc.gov/resource/sn83045462/1949-03-20/ed-1/?sp=52,"Industry then will not be likely to expand, he said, and added: \u201cExperience indicates, rather, that the delay of adjustment un til that time would result in cur tailment of employment and pro duction, followed by disorderly price breaks and a general eco nomic decline\u2014the spiral of de pression.\u201d The council sees no chance for increasing business investment taking up the slack.",yes,general_business,worsen,down,up,vague,assertive,expert,na
812,1948 Recession,crisis,"the western news (libby, mont.) 1933-current",montana,1949-03-24,business outlook,http://www.loc.gov/resource/sn82006551/1949-03-24/ed-1/?sp=3,"Penney, the head of the national chain store system which bears his name, recently commented on the business outlook, will, of course, be a leveling off in certain lines of merchandise this year,\"" he said.",yes,general_business,no_change,na,na,12,assertive,expert,Penney
813,1948 Recession,crisis,"the western news (libby, mont.) 1933-current",montana,1949-03-24,business outlook,http://www.loc.gov/resource/sn82006551/1949-03-24/ed-1/?sp=3,"drastic break, for a depression or even a mild re cession.' Those are cheering words, coming as they do from a man who has seen a great many ups and downs in the business cycle, and who has done much to better retailing's con tribution to the welfare of the American people.",yes,general_business,improve,na,na,vague,assertive,expert,na
814,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-02-18,business outlook,http://www.loc.gov/resource/sn83045462/1949-02-18/ed-1/?sp=1,"Truman told his weekly neArs conference that current price drops are only the leveling off that everybody has been hop ing for, and he spoke confidently of the business outlook.",yes,general_business,improve,na,na,vague,assertive,official,Truman
815,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-12-31,business outlook,http://www.loc.gov/resource/sn83045462/1948-12-31/ed-1/?sp=5,"Certainly, the administration will not sit idly by while business re cedes without blaming somebody for It, and the last people in the world to be blamed will be the legislators who will have tampered with the economic system at a very critical time.",no,,,,,,,,
816,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-12-31,business outlook,http://www.loc.gov/resource/sn83045462/1948-12-31/ed-1/?sp=5,The President\u2019s message will point the way.,no,,,,,,,,
817,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-12-31,business outlook,http://www.loc.gov/resource/sn83045462/1948-12-31/ed-1/?sp=5,It will either confirm the fears of businessmen or it will so greatly reassure them as to improve the business outlook for 1949.,no,,,,,,,,
818,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1948-12-31,business outlook,http://www.loc.gov/resource/sn83045462/1948-12-31/ed-1/?sp=5,Certain ly there is a big log-jam of orders for plant expansion and replace ment of equipment which will be affected favorably or unfavorably by what Congress does on taxes and labor legislation.,no,,,,,,,,
819,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-03-18,business outlook,http://www.loc.gov/resource/sn83045462/1949-03-18/ed-1/?sp=3,"_ Nourse Optimistic On Business Outlook CHICAGO, Mar.",yes,general_business,improve,na,na,vague,assertive,expert,Nourse
820,1948 Recession,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1949-06-30,business outlook,http://www.loc.gov/resource/sn91068695/1949-06-30/ed-1/?sp=2,"BUSINESS OUTLOOK According to some experts, the current business decline is about half over and, by fall, an upturn in business is expected.",yes,general_business,improve,na,na,6,hedged,expert,na
821,1948 Recession,crisis,"roanoke rapids daily herald (roanoke rapids, n.c.) 1948-1949",north carolina,1948-12-28,business outlook,http://www.loc.gov/resource/sn91068749/1948-12-28/ed-1/?sp=7,"0\u2018Hanlon Skit; 9:30 Lone Wolfe; 10, American Forum \u201cBusiness Outlook for \u201949.\u201d Herald Will Carry Babgon\u2019g Forecagt For Buginegg During 1949 Tomorrow The Herald will publish Roger W.",no,,,,,,,,
822,1948 Recession,crisis,"roanoke rapids daily herald (roanoke rapids, n.c.) 1948-1949",north carolina,1948-12-28,business outlook,http://www.loc.gov/resource/sn91068749/1948-12-28/ed-1/?sp=7,Babson\u2019s BUSINESS AND FINANCIAL OUTLOOK FOR 1949 TOMORROW.,no,,,,,,,,
823,1948 Recession,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1949-06-30,business outlook,http://www.loc.gov/resource/sn91068695/1949-06-30/ed-1/?sp=6,"BUSINESS OUTLOOK Pointing out that there has been a relaxation of inflationary pres sures, evident in late 1948.",no,,,,,,,,
824,1948 Recession,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1949-06-30,business outlook,http://www.loc.gov/resource/sn91068695/1949-06-30/ed-1/?sp=6,"Secre tary of Commerce Charles Sawyer declared that \""by any normal stand ard of historic comparison, our \""business situation is good.\"" Wheth er this situation would coi.tinue, he said, \""will depend entirely as much upon psychological factors as upon material factors.\"" SHE RECOVERS QUICK A woman lay very ill.",no,,,,,,,,
825,1948 Recession,crisis,"marion progress (marion, n.c.) 1909-19??",north carolina,1949-06-30,business outlook,http://www.loc.gov/resource/sn91068695/1949-06-30/ed-1/?sp=6,"Having brought up a clever orphan girl, the sick woman called the orphan to her and said: \""I shall soon leave my lit tle children motherless.",no,,,,,,,,
826,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-02-08,business outlook,http://www.loc.gov/resource/sn83045462/1949-02-08/ed-1/?sp=22,"Sometimes a great many people will decide more or jess at the same time, perhaps just on the basis of the general business outlook, that it is a good idea to buy stoc-ks\u2014all kinds of stocks.",no,,,,,,,,
827,1948 Recession,crisis,"atlanta daily world (atlanta, georgia) 1932-current",georgia,1948-10-29,business outlook,http://www.loc.gov/resource/sn82015425/1948-10-29/ed-1/?sp=3,"\""The business outlook for Negroes in this fieltV Carter said \u201chas greatly increased.",no,,,,,,,,
828,1948 Recession,crisis,"california eagle (los angeles, calif.) 1879-1966",california,1949-01-06,business outlook,http://www.loc.gov/resource/sn82016196/1949-01-06/ed-1/?sp=3,Speaks On Credit Possible effects upon both short and long-term credit in 1949 of financial trends since VJ Day will be the subject of Preident C.,no,,,,,,,,
829,1948 Recession,crisis,"california eagle (los angeles, calif.) 1879-1966",california,1949-01-06,business outlook,http://www.loc.gov/resource/sn82016196/1949-01-06/ed-1/?sp=3,Earhart of the Federal Reserve Bank of San Francisco when he speaks at a business outlook conference be ing staged January 20 by the Los Angeles Chamber of Com merce.,no,,,,,,,,
830,1948 Recession,crisis,"california eagle (los angeles, calif.) 1879-1966",california,1949-01-20,business outlook,http://www.loc.gov/resource/sn82016196/1949-01-20/ed-1/?sp=18,Theaters in the community will run a movie short about the \u201cY\u201d in observance of Y.M.C.A.,no,,,,,,,,
831,1948 Recession,crisis,"california eagle (los angeles, calif.) 1879-1966",california,1949-01-20,business outlook,http://www.loc.gov/resource/sn82016196/1949-01-20/ed-1/?sp=18,"Chamber Diner Hear Slitcher Principal speaker at the Los Angeles Chamber of Commerce 1949 business outlook conference Thursday at the Ambassador ho tel, will be Dr.",no,,,,,,,,
832,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-06-02,business outlook,http://www.loc.gov/resource/sn83045462/1949-06-02/ed-1/?sp=18,"In sum, according to the optimistic experts, there is nothing wrong in the business outlook that enterprise cannot cure.",yes,general_business,improve,na,na,vague,assertive,expert,na
833,1948 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1949-06-02,business outlook,http://www.loc.gov/resource/sn83045462/1949-06-02/ed-1/?sp=18,"'Bargain Basement Defense' The Star hopes that everybody interested in higher pay for servicemen will read the address made by General Omar Bradley, Army Chief of Staff, before the Political Study Club of Washington last Tuesday.",no,,,,,,,,
834,1948 Recession,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1949-06-14,business outlook,http://www.loc.gov/resource/sn83045499/1949-06-14/ed-1/?sp=4,y i BUSINESS JITTERS The sinking spell during recent days of stock market prices coincident with a further drcp in steel output and in grain and other commodity prices brings predictions of worse to come.,yes,general_business,worsen,na,na,vague,hedged,unclear,na
835,1948 Recession,crisis,"the daily alaska empire (juneau, alaska) 1926-1964",alaska,1949-06-14,business outlook,http://www.loc.gov/resource/sn83045499/1949-06-14/ed-1/?sp=4,Yet an objective ex amination of current price and production indices does not seem to warrant pessimism about the business outlook.,yes,general_business,improve,na,na,vague,hedged,journalist,na
836,1948 Recession,crisis,"california eagle (los angeles, calif.) 1879-1966",california,1949-01-20,business outlook,http://www.loc.gov/resource/sn82016196/1949-01-20/ed-1/?sp=4,"1949 Prospects A panel, featuring local au thorities, will be the sounding board for airing of opinions on 1949 prospects at a Los Angeles Chamber of Commerce business outlook conference at the Am bassador hotel next Thursday, according to Chairman Paul S.",no,,,,,,,,
837,1948 Recession,crisis,"california eagle (los angeles, calif.) 1879-1966",california,1949-01-20,business outlook,http://www.loc.gov/resource/sn82016196/1949-01-20/ed-1/?sp=4,Married women who apply for change of name on their Social Security cards will receive more rapid service if they submit their old card with their application.,no,,,,,,,,
838,1948 Recession,crisis,"montgomery county sentinel (rockville, md.) 1855-1974",maryland,1949-06-30,business outlook,http://www.loc.gov/resource/sn83016209/1949-06-30/ed-1/?sp=7,"Business Outlook According to some experts, the current business decline is about half over, and by fall, an upturn in business is expected.",yes,general_business,improve,na,na,vague,hedged,expert,na
839,1948 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1949-06-10,business outlook,http://www.loc.gov/resource/sn87062224/1949-06-10/ed-1/?sp=4,"Eugene W., Stetson, one of the best informed bankers in New York, regarding the general business outlook.",no,,,,,,,,
840,1948 Recession,crisis,"milford chronicle (milford, del.) 1878-1974",delaware,1949-06-10,business outlook,http://www.loc.gov/resource/sn87062224/1949-06-10/ed-1/?sp=4,"He stated that commodity prices could stabilize and \""if the business interests of employment hold up the country could have faith in (he Democratic Con gress now in session in Washington.\"" words, the recent decline in commodities and the \u2022companying increase In un employment, is largely; due to a fear amongst thoughtful people that proper, In otheri ;h efforts will not bo made to reduce government spending and prevent further debt.",yes,prices,improve,stable,na,vague,hedged,expert,na
