claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
1213,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-05-15,business outlook,http://www.loc.gov/resource/sn85042243/1926-05-15/ed-1/?sp=2,"For God\u2019s sake, haven\u2019t I had enough trouble today Business Outlook Is Good, Says Hall D."
1214,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-05-15,business outlook,http://www.loc.gov/resource/sn85042243/1926-05-15/ed-1/?sp=2,"W\\ Kimball company, manufacturers o\u2019, pianos, _ phono graphs and pipe <rgans, has just re turned 'from an \u00ab*<tended trip through the northweste n part of the stale and reports ai excellent business outlook."
1215,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-05-15,business outlook,http://www.loc.gov/resource/sn85042243/1926-05-15/ed-1/?sp=2,"\u201cThe fact that the Kimball com pany is increasing its production 50 per cent this year indicates its con fidence in ihe public buying, and pay ing for, M per cent more instruments, and the indications throughout North Dakotr are that it will not be dis appointed in this territory,\u2019\u2019 Mr."
1216,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1926-01-01,business outlook,http://www.loc.gov/resource/sn85060004/1926-01-01/ed-1/?sp=30,"OFFERS OPPORTUNITY FOR AMBITIOUS MEN San Antonio, ns well as all of Southwest Texas, is in the midst of an era of progress and development which has never before been equaled, and the business outlook is good."
1217,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1926-01-01,business outlook,http://www.loc.gov/resource/sn85060004/1926-01-01/ed-1/?sp=30,"San Antonio is the largest city in Texas, and all of the industries will be found here which go with a city of this size and population."
1218,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1925-07-15,return of prosperity,http://www.loc.gov/resource/sn86075113/1925-07-15/ed-1/?sp=12,j SHOW INCREASE l Returns to State Board of Equalization Indicate Return of Prosperity Helena.\u2014Indications that county assessments this year will reflect a decided return of prosperity to Mon tana are seen by the Montana Board of Equalization in the returns so far received.
1219,1925 Calm (control),control,"the gordon journal (gordon, sheridan county, neb.) 1919-current",nebraska,1926-04-08,return of prosperity,http://www.loc.gov/resource/2023271005/1926-04-08/ed-1/?sp=4,"The seventh and eighth grades will take their final examinations on Thursday and Friday, of this week."
1220,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-12-11,return of prosperity,http://www.loc.gov/resource/sn85060004/1925-12-11/ed-1/?sp=1,"Shipments into Mexico at present exceed those coming out, indi cating, it is said, not only that the Mexican people are regaining their purchasing power through a return of prosperity, but also that business men lof this country are once more begin ning to develop Mexican markets."
1221,1925 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1926-01-28,return of prosperity,http://www.loc.gov/resource/sn84020645/1926-01-28/ed-1/?sp=3,"{""/service/ndnp/au/batch_au_ikenberry_ver01/data/sn84020645/00517018119/1926012801/0421.xml"":{""full_text"":""Roads In Hands of Receiver See Bright Ray In Return of Prosperity ONLY FIVE PLACED Increased Traffic i4 Expected to Result in Routing of Heavier Volume of Freight Over Lines WASHINGTON, D."
1222,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-04-26,return of prosperity,http://www.loc.gov/resource/sn83045462/1926-04-26/ed-1/?sp=2,Its duty Is to prepare) the program for an international economic confer ence at which it is Imped to lay down economic prlnctplea which will i\u00bbe help fill to a solution of the world eco nomic difficulties.
1223,1925 Calm (control),control,"the forrest city times and herald (forrest city, ark.) 1919-193?",arkansas,1925-08-13,return of prosperity,http://www.loc.gov/resource/sn90050367/1925-08-13/ed-1/?sp=1,"Lanier and will enter the abstract and title field about September 1, with offices adjoining the law office of Mr."
1224,1925 Calm (control),control,"the forrest city times and herald (forrest city, ark.) 1919-193?",arkansas,1925-08-13,return of prosperity,http://www.loc.gov/resource/sn90050367/1925-08-13/ed-1/?sp=1,Francis county lands will command high prices next year and there will be many transfers.
1225,1925 Calm (control),control,"casper daily tribune (casper, wyo.) 1916-1931",wyoming,1925-11-07,return of prosperity,http://www.loc.gov/resource/sn86072160/1925-11-07/ed-1/?sp=2,"Bankers expected, in view of the fact ihat we are now in possession of one half of the money gold of the world, that we should be exporters of gold, but more than 525.1 it\u2022<>,t)()<i have just been shipped to this country."
1226,1925 Calm (control),control,"putnam patriot (putnam, conn.) 1872-1962",connecticut,1926-01-15,return of prosperity,http://www.loc.gov/resource/sn84022396/1926-01-15/ed-1/?sp=1,"It seems self evident that if Putnam is to secure the necessary new indus tries to bring a return of prosperity something must be done to reduce the tax rate, and the logical way to reduce the rate under existing conditions, and a way that will not increase the burden of honest taxpayers, is to in crease the grand list by imposing a one hundred per cent valuation and equalizing ull property in the town on a hundred per cent basis."
1227,1925 Calm (control),control,"belt valley times (armington, mont.) 1894-1977",montana,1925-07-23,return of prosperity,http://www.loc.gov/resource/sn83025296/1925-07-23/ed-1/?sp=6,"Ham mond, of Helena, asserted hi* belief that the country was entering Into a cure and certain\"" return of prosperity and predicted a prosperous future."
1228,1925 Calm (control),control,"the ronan pioneer (ronan, mont.) 1910-1970",montana,1925-07-17,return of prosperity,http://www.loc.gov/resource/sn86075298/1925-07-17/ed-1/?sp=1,Ham mond asserted his belief that the country was entering into it \u201csure and certain\u201d return of prosperity and predicted a prosperous future.
1229,1925 Calm (control),control,"yorkville enquirer (yorkville, s.c.) 1855-2006",south carolina,1925-08-11,return of prosperity,http://www.loc.gov/resource/sn84026925/1925-08-11/ed-1/?sp=4,Former Governor Manning suggests that it will take the committee of seventeen two years to formulate a workable tax reform.
1230,1925 Calm (control),control,"yorkville enquirer (yorkville, s.c.) 1855-2006",south carolina,1925-08-11,return of prosperity,http://www.loc.gov/resource/sn84026925/1925-08-11/ed-1/?sp=4,"We may be mis taken, but our opinion is that if there is not something done before the end of the next session of the legislature, the primary election of next summer will elect a general assembly that will ignore the committee of seventeen."
1231,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1925-07-06,return of prosperity,http://www.loc.gov/resource/sn85042243/1925-07-06/ed-1/?sp=1,"D., league will pre sent a 45 minute pageant Sunday night, July 12, written by Rev."
1232,1925 Calm (control),control,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1925-06-06,return of prosperity,http://www.loc.gov/resource/sn83045293/1925-06-06/ed-1/?sp=14,"Business in this state and the nation is pick ing up and by fall there will be a complete return of prosperity to the country, was the opinion expressed by speakers at the annual meeting of group two, Illinois Bankers\u2019 Assn, held here."
1233,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,"\u2018Wonder When It Will Be Our Turn?\u2019 m gh nA\"") U V 1 *stotas, 144120 s PN Bost\""nts C wEAt,h8, $t ttte o."
1234,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,"And as I pointed out above, not even our most opti mistic economists believe that 1956 will see the building of 1.3 million new homes the same number we built in 1955."
1235,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,What will happen in the steel industry be fore many weeks shall go by is.
1236,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,And that explains why there are so many scores of thousands of auto workers already laid off It also indicates that these laid off workers\u2014and there will be more lay offs during the coming weeks and months are facing months of unemployment; that in all probability they won't be called back to work before the 1957 model run begins somewhere around September.
1237,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,The outlook is the same in the farm imple ment industry.
1238,1955 Calm (control),control,"toledo union journal (toledo, ohio) 1942-current",ohio,1956-05-18,recession,http://www.loc.gov/resource/sn82007637/1956-05-18/ed-1/?sp=4,"So how far will this \u201crolling recession,'\u2019 coming out of Detroit and the auto and farm implement plants of the nation, spread into other industries?"
1239,1955 Calm (control),control,"the people's voice (helena, mont.) 1939-1969",montana,1955-10-14,recession,http://www.loc.gov/resource/sn86075189/1955-10-14/ed-1/?sp=2,"That the farm issue will be the No, 1 issue Jf in 1956\u2014nobody denies."
1240,1955 Calm (control),control,"the people's voice (helena, mont.) 1939-1969",montana,1955-10-14,recession,http://www.loc.gov/resource/sn86075189/1955-10-14/ed-1/?sp=2,senators next year and GOP leaders are worried.
1241,1955 Calm (control),control,"the key west citizen (key west, fla.) 1879-current",florida,1956-05-16,recession,http://www.loc.gov/resource/sn83016244/1956-05-16/ed-1/?sp=4,The odds are that this process will Continue.
1242,1955 Calm (control),control,"the key west citizen (key west, fla.) 1879-current",florida,1956-05-16,recession,http://www.loc.gov/resource/sn83016244/1956-05-16/ed-1/?sp=4,"If it continues, it will completely wipe out the little surplus money, or luxury buying power, enjoyed by farmers in recent years and which has already been severely re duced."
1243,1955 Calm (control),control,"the key west citizen (key west, fla.) 1879-current",florida,1956-05-16,recession,http://www.loc.gov/resource/sn83016244/1956-05-16/ed-1/?sp=4,"This will further aggravate the automobile market aiutation, and have a major effect on other phases of the economy."
1244,1955 Calm (control),control,"the sidney herald (sidney, mont.) 1908-19??",montana,1956-01-05,recession,http://www.loc.gov/resource/sn83004278/1956-01-05/ed-1/?sp=2,"citizeps, who might face quite a task in the coming decades to maintain the American posture in a chang ing world."
1245,1955 Calm (control),control,"the people's voice (helena, mont.) 1939-1969",montana,1955-09-09,recession,http://www.loc.gov/resource/sn86075189/1955-09-09/ed-1/?sp=2,"Theoretically, however, the ex perience rating provisions are based on the notion that Unemployment Insurance is designed to compensate workers for the \""normal\"" unemploy ment that occurs\u2014as distinguished from the recession or depression type of unemployment\u2014and that with a tax incentive employers Can and will take steps to reduce the amount of this normal regularly-recur ring\"" unemployment."
