claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
2405,1995 Calm (control),control,the new york times,,1995-05-13,economic slowdown,https://www.nytimes.com/1995/05/13/business/worldbusiness/IHT-dollar-closes-out-best-week-in-four-years.html,"Dollar Closes Out Best Week In Four Years
The dollar shot to a 10-week high Friday against the Deutsche mark, closing out a week in which it posted its sharpest gains in four years. .After Thursday's jump of 5 pfennig, to 1.4333 Deutsche marks, the dollar closed at 1.4480 DM in New York on Fri"
2406,1995 Calm (control),control,the new york times,,1995-04-20,economic slowdown,https://www.nytimes.com/1995/04/20/business/futures-markets-signs-of-an-economic-slowdown-send-price-of-copper-plunging.html,FUTURES MARKETS; Signs of an Economic Slowdown Send Price of Copper Plunging
2407,1995 Calm (control),control,the new york times,,1995-05-15,economic slowdown,https://www.nytimes.com/1995/05/15/business/economic-ghost-stagflation-gop-revives-70-s-bugaboo-hoping-spread-any-blame.html,"An Economic Ghost: Stagflation; G.O.P. Revives a 70's Bugaboo, Hoping to Spread Any Blame"
2408,1995 Calm (control),control,the new york times,,1995-03-04,business conditions,https://www.nytimes.com/1995/03/04/business/worldbusiness/IHT-japans-recovery-stays-on-track.html,"Japan's Recovery Stays on Track
Japan's gradual economic recovery remains on track despite the devastating Kobe earthquake and the yen's surge against the dollar, a Bank of Japan survey showed Friday..The quarterly survey, or tankan, found that business confidence rose in February by"
2409,1995 Calm (control),control,the new york times,,1995-07-26,economic downturn,https://www.nytimes.com/1995/07/26/us/washington-mayor-concedes-necessity-of-job-cuts-for-budget.html,Washington Mayor Concedes Necessity of Job Cuts for Budget
2410,1995 Calm (control),control,the new york times,,1995-06-21,economic slowdown,https://www.nytimes.com/1995/06/21/business/worldbusiness/IHT-rate-caution-is-urged-for-us.html,"Rate Caution Is Urged for U.S.
The United States was warned Tuesday against rushing to cut interest rates and was urged not to ""react too quickly"" to signs of an economic slowing..Kumiharu Shigehara, chief economist of the Organization for Economic Cooperation and Developm"
2411,1995 Calm (control),control,the new york times,,1995-08-24,economists expect,https://www.nytimes.com/1995/08/24/business/international-business-bundesbank-cuts-money-market-rate.html,INTERNATIONAL BUSINESS; Bundesbank Cuts Money Market Rate
2412,1995 Calm (control),control,the new york times,,1995-03-14,economic slowdown,https://www.nytimes.com/1995/03/14/business/credit-markets-bond-prices-up-again-as-traders-doubt-rates-will-rise.html,CREDIT MARKETS; Bond Prices Up Again as Traders Doubt Rates Will Rise
2413,1995 Calm (control),control,the new york times,,1995-06-21,economic outlook,https://www.nytimes.com/1995/06/21/us/disney-announces-plans-for-a-wildlife-theme-park.html,Disney Announces Plans For a Wildlife Theme Park
2414,1995 Calm (control),control,the new york times,,1995-06-14,economic slowdown,https://www.nytimes.com/1995/06/14/IHT-this-time-analysts-say-japan-may-not-weather-storm-battering-yen-tokyo.html,"This Time, Analysts Say Japan May Not Weather Storm Battering Yen : Tokyo Slump May Be Hard To Shrug Off, West Fears
For years, Western financial markets have successfully shrugged off periodic purges in the Japanese stock market..But now, after fresh acknowledgment of the severity of Japan's bank debts and a brutal weeklong sell-off that has wiped 7 percent off the"
2415,1995 Calm (control),control,the new york times,,1995-03-21,economic slowdown,https://www.nytimes.com/1995/03/21/us/key-senate-panel-agrees-to-pursue-big-spending-cuts.html,KEY SENATE PANEL AGREES TO PURSUE BIG SPENDING CUTS
2416,1995 Calm (control),control,the new york times,,1995-03-01,economic recovery,https://www.nytimes.com/1995/03/01/nyregion/bishops-assail-pataki-s-budget-calling-it-devastating-to-the-poor.html,"Bishops Assail Pataki's Budget, Calling It Devastating to the Poor"
2417,1995 Calm (control),control,the new york times,,1995-07-24,business conditions,https://www.nytimes.com/1995/07/24/business/media-press-legacy-of-a-dead-newspaper-a-bottom-line-vocabulary.html,MEDIA: PRESS; Legacy of a dead newspaper: A bottom-line vocabulary.
2418,1995 Calm (control),control,the new york times,,1995-05-28,economic recovery,https://www.nytimes.com/1995/05/28/realestate/commercial-property-landlord-tenant-negotiations-recession-renters-had-edge-no.html,"Commercial Property/Landlord-Tenant Negotiations; In the Recession, Renters Had the Edge. No More."
2419,1995 Calm (control),control,the new york times,,1995-03-02,economic recovery,https://www.nytimes.com/1995/03/02/business/futures-markets-concern-on-japan-recovery-depresses-platinum-prices.html,FUTURES MARKETS; Concern on Japan Recovery Depresses Platinum Prices
2420,1995 Calm (control),control,the new york times,,1995-06-24,economic downturn,https://www.nytimes.com/1995/06/24/business/business-digest-840695.html,Business Digest
2421,1995 Calm (control),control,the new york times,,1995-04-02,recession fears,https://www.nytimes.com/1995/04/02/business/goldilocks-settles-in-but-will-bears-be-back.html,"Goldilocks Settles In, but Will Bears Be Back?"
2422,1995 Calm (control),control,the new york times,,1995-05-25,economic slowdown,https://www.nytimes.com/1995/05/25/business/worldbusiness/IHT-can-rally-last-for-wall-st-bonds-surge-after.html,"Can Rally Last for Wall St.?: Bonds Surge After Data(folo)
Bond prices were lifted Wednesday by a government report showing a drop in orders for durable goods in April, news agencies reported..The drop in orders was seen by bond investors as a sign the U.S. economy was slowing enough to keep inflation in check"
2423,1995 Calm (control),control,the new york times,,1995-05-21,business outlook,https://www.nytimes.com/1995/05/21/nyregion/county-advertises-its-economic-vitality.html,County Advertises Its Economic Vitality
2424,1995 Calm (control),control,the new york times,,1995-07-16,economic outlook,https://www.nytimes.com/1995/07/16/business/market-timing.html,MARKET TIMING
2425,1995 Calm (control),control,the new york times,,1995-08-23,economic forecast,https://www.nytimes.com/1995/08/23/us/budget-office-sees-rise-in-deficit.html,Budget Office Sees Rise in Deficit
2426,1995 Calm (control),control,the new york times,,1995-04-08,economic recovery,https://www.nytimes.com/1995/04/08/obituaries/george-woodbridge-history-teacher-86.html,"George Woodbridge, History Teacher, 86"
2427,1995 Calm (control),control,the new york times,,1995-06-09,economic slowdown,https://www.nytimes.com/1995/06/09/business/only-a-paper-boon-consumers-aren-t-spending-their-profits-from-surging-stocks.html,Only a Paper Boon; Consumers Aren't Spending Their Profits From Surging Stocks
2428,1995 Calm (control),control,the new york times,,1995-03-02,economic outlook,https://www.nytimes.com/1995/03/02/world/uneasy-crossroads-a-special-report-discontent-seethes-in-once-stable-turkey.html,Uneasy Crossroads -- A special report.; Discontent Seethes in Once-Stable Turkey
2429,1995 Calm (control),control,the new york times,,1995-06-09,economic recovery,https://www.nytimes.com/1995/06/09/business/credit-markets-treasuries-fall-hard-again-as-rate-cut-hopes-recede.html,CREDIT MARKETS; Treasuries Fall Hard Again As Rate-Cut Hopes Recede
2430,1995 Calm (control),control,the new york times,,1995-09-14,business conditions,https://www.nytimes.com/1995/09/14/business/us-reports-economy-up-but-not-prices.html,U.S. Reports Economy Up But Not Prices
2431,1995 Calm (control),control,the new york times,,1995-06-13,economic downturn,https://www.nytimes.com/1995/06/13/business/administration-moves-to-blame-fed-rate-rises-for-slowdown.html,Administration Moves to Blame Fed Rate Rises For Slowdown
2432,1995 Calm (control),control,the new york times,,1995-04-12,economic slowdown,https://www.nytimes.com/1995/04/12/business/blue-chips-ease-as-dow-slips-by-11.07.html,Blue Chips Ease as Dow Slips by 11.07
2433,1995 Calm (control),control,the new york times,,1995-04-09,economic recovery,https://www.nytimes.com/1995/04/09/business/mutual-funds-quarterly-report-a-bargain-basement-in-foreign-stocks.html,"MUTUAL FUNDS QUARTERLY REPORT;
A Bargain Basement in Foreign Stocks
FOR people who hate to pay full price, mutual funds that invest abroad offer the closest thing to an end-of-winter sale.

While stocks in the United States surged in the first quarter, foreign stocks sagged. The damage was greatest in Mexico, where the devaluation of the peso left the stock market battered. Ripples from that crisis spread not only to other Latin American countries, but also to emerging markets around the world."
2434,1995 Calm (control),control,the new york times,,1995-05-09,economic slowdown,https://www.nytimes.com/1995/05/09/business/credit-markets-prices-of-treasury-securities-are-down-in-thin-trading.html,CREDIT MARKETS; Prices of Treasury Securities Are Down in Thin Trading
2435,1995 Calm (control),control,the new york times,,1995-07-04,economic recovery,https://www.nytimes.com/1995/07/04/business/workers-benefits-cost-more-but-less-so.html,"Workers' Benefits Cost More, but Less So"
2436,1995 Calm (control),control,the new york times,,1995-06-09,economic recovery,https://www.nytimes.com/1995/06/09/business/nikkei-index-plunges-2.6.html,Nikkei Index Plunges 2.6%
2437,1995 Calm (control),control,the new york times,,1995-09-06,economic downturn,https://www.nytimes.com/1995/09/06/world/kyoto-journal-the-mob-s-truly-sorry-killing-upsets-the-police.html,Kyoto Journal; The Mob's Truly Sorry: Killing Upsets the Police
2438,1995 Calm (control),control,the new york times,,1995-06-30,economic outlook,https://www.nytimes.com/1995/06/30/IHT-slowdown-in-growth-clouds-outlook-for-employment-and-world-trade.html,"Slowdown in Growth Clouds Outlook For Employment and World Trade : Economic Engines Stall On the Road to Recovery
With U.S. growth slowing, Japan teetering on the edge of recession and European recovery stalling, the world economy is suddenly headed for trying times..The global economic outlook for the rest of this year has grown increasingly gloomy, with economis"
2439,1995 Calm (control),control,the new york times,,1995-08-31,economic slowdown,https://www.nytimes.com/1995/08/31/business/international-business-as-depositors-panic-japan-shuts-largest-credit-union.html,"INTERNATIONAL BUSINESS; As Depositors Panic, Japan Shuts Largest Credit Union"
2440,1995 Calm (control),control,the new york times,,1995-08-27,business conditions,https://www.nytimes.com/1995/08/27/world/companies-press-clinton-to-lift-embargo-on-cuba.html,COMPANIES PRESS CLINTON TO LIFT EMBARGO ON CUBA
2441,1995 Calm (control),control,the new york times,,1995-04-27,economic downturn,https://www.nytimes.com/1995/04/27/business/bias-hits-hispanic-workers.html,Bias Hits Hispanic Workers
2442,1995 Calm (control),control,the new york times,,1995-07-08,economic recovery,https://www.nytimes.com/1995/07/08/business/unemployment-rates-little-changed-in-region.html,Unemployment Rates Little Changed in Region
2443,1995 Calm (control),control,the new york times,,1995-04-09,business slump,https://www.nytimes.com/1995/04/09/style/noticed-when-your-hat-has-hair-of-its-own.html,NOTICED; When Your Hat Has Hair of Its Own
2444,1995 Calm (control),control,the new york times,,1995-06-10,economic slowdown,https://www.nytimes.com/1995/06/10/business/dow-tumbles-34.58-points-as-hopes-dim-for-rate-cut.html,Dow Tumbles 34.58 Points As Hopes Dim for Rate Cut
2446,1995 Calm (control),control,the new york times,,1995-06-05,economic recovery,https://www.nytimes.com/1995/06/05/nyregion/pulse-new-businesses.html,PULSE; New Businesses
2447,1995 Calm (control),control,the new york times,,1995-06-08,economic outlook,https://www.nytimes.com/1995/06/08/business/greenspan-sees-chance-of-recession.html,Greenspan Sees Chance Of Recession
2448,1995 Calm (control),control,the new york times,,1995-09-22,business outlook,https://www.nytimes.com/1995/09/22/business/credit-markets-bonds-tumble-on-big-jump-in-fed-survey.html,CREDIT MARKETS; Bonds Tumble On Big Jump In Fed Survey
2449,1995 Calm (control),control,the new york times,,1995-06-03,economic outlook,https://www.nytimes.com/1995/06/03/business/drop-in-jobs-shifts-outlook-for-economy.html,Drop in Jobs Shifts Outlook For Economy
2450,1995 Calm (control),control,the new york times,,1995-03-09,economic recovery,https://www.nytimes.com/1995/03/09/IHT-fiveday-surge-is-mixed-blessing-for-exporters-and-importers-good-yen.html,"Five-Day Surge Is Mixed Blessing for Exporters and Importers : Good Yen News and Bad (Even in Japan)
For Tower Records, the timing could not be better. The American retailer of compact disks, books and videos is opening the world's biggest record store in Tokyo on Friday. The yen's 8 percent spike over the past five days has made its merchandise that mu"
2451,1995 Calm (control),control,the new york times,,1995-05-23,economic forecast,https://www.nytimes.com/1995/05/23/business/international-business-trade-dispute-between-us-and-japan-moves-to-paris.html,INTERNATIONAL BUSINESS; Trade Dispute Between U.S. and Japan Moves to Paris
